x-axis,1,2,3
-80.800E-03,+2.287500E+00,+1.312500E+00,+1.912000E+00
-80.700E-03,+2.100000E+00,+1.656250E+00,+2.224500E+00
-80.600E-03,+1.943750E+00,+1.968750E+00,+2.474500E+00
-80.500E-03,+1.568750E+00,+2.187500E+00,+2.537000E+00
-80.400E-03,+1.287500E+00,+2.343750E+00,+2.443250E+00
-80.300E-03,+943.750E-03,+2.312500E+00,+2.255750E+00
-80.200E-03,+693.750E-03,+2.218750E+00,+1.943250E+00
-80.100E-03,+537.500E-03,+2.000000E+00,+1.568250E+00
-80.000E-03,+506.250E-03,+1.687500E+00,+1.162000E+00
-79.900E-03,+631.250E-03,+1.343750E+00,+849.500E-03
-79.800E-03,+818.750E-03,+1.031250E+00,+537.000E-03
-79.700E-03,+1.131250E+00,+781.250E-03,+412.000E-03
-79.600E-03,+1.475000E+00,+593.750E-03,+443.250E-03
-79.500E-03,+1.818750E+00,+562.500E-03,+568.250E-03
-79.400E-03,+2.068750E+00,+625.000E-03,+880.750E-03
-79.300E-03,+2.256250E+00,+812.500E-03,+1.224500E+00
-79.200E-03,+2.318750E+00,+1.093750E+00,+1.599500E+00
-79.100E-03,+2.256250E+00,+1.437500E+00,+1.974500E+00
-79.000E-03,+2.068750E+00,+1.750000E+00,+2.255750E+00
-78.900E-03,+1.756250E+00,+2.031250E+00,+2.474500E+00
-78.800E-03,+1.412500E+00,+2.218750E+00,+2.474500E+00
-78.700E-03,+1.100000E+00,+2.281250E+00,+2.349500E+00
-78.600E-03,+787.500E-03,+2.250000E+00,+2.099500E+00
-78.500E-03,+600.000E-03,+2.093750E+00,+1.724500E+00
-78.400E-03,+506.250E-03,+1.812500E+00,+1.412000E+00
-78.300E-03,+568.750E-03,+1.531250E+00,+1.005750E+00
-78.200E-03,+756.250E-03,+1.187500E+00,+693.250E-03
-78.100E-03,+1.037500E+00,+906.250E-03,+537.000E-03
-78.000E-03,+1.350000E+00,+718.750E-03,+474.500E-03
-77.900E-03,+1.725000E+00,+593.750E-03,+537.000E-03
-77.800E-03,+1.975000E+00,+625.000E-03,+787.000E-03
-77.700E-03,+2.225000E+00,+781.250E-03,+1.130750E+00
-77.600E-03,+2.318750E+00,+1.062500E+00,+1.505750E+00
-77.500E-03,+2.256250E+00,+1.343750E+00,+1.880750E+00
-77.400E-03,+2.068750E+00,+1.625000E+00,+2.193250E+00
-77.300E-03,+1.787500E+00,+1.937500E+00,+2.380750E+00
-77.200E-03,+1.443750E+00,+2.156250E+00,+2.443250E+00
-77.100E-03,+1.100000E+00,+2.250000E+00,+2.318250E+00
-77.000E-03,+818.750E-03,+2.218750E+00,+2.099500E+00
-76.900E-03,+568.750E-03,+2.125000E+00,+1.787000E+00
-76.800E-03,+537.500E-03,+1.812500E+00,+1.412000E+00
-76.700E-03,+600.000E-03,+1.562500E+00,+1.037000E+00
-76.600E-03,+787.500E-03,+1.250000E+00,+724.500E-03
-76.500E-03,+1.068750E+00,+937.500E-03,+568.250E-03
-76.400E-03,+1.412500E+00,+750.000E-03,+505.750E-03
-76.300E-03,+1.756250E+00,+656.250E-03,+599.500E-03
-76.200E-03,+2.100000E+00,+687.500E-03,+849.500E-03
-76.100E-03,+2.256250E+00,+812.500E-03,+1.193250E+00
-76.000E-03,+2.287500E+00,+1.093750E+00,+1.537000E+00
-75.900E-03,+2.256250E+00,+1.375000E+00,+1.943250E+00
-75.800E-03,+2.006250E+00,+1.687500E+00,+2.224500E+00
-75.700E-03,+1.693750E+00,+1.937500E+00,+2.349500E+00
-75.600E-03,+1.350000E+00,+2.125000E+00,+2.412000E+00
-75.500E-03,+975.000E-03,+2.218750E+00,+2.287000E+00
-75.400E-03,+756.250E-03,+2.187500E+00,+2.037000E+00
-75.300E-03,+537.500E-03,+2.000000E+00,+1.693250E+00
-75.200E-03,+537.500E-03,+1.750000E+00,+1.287000E+00
-75.100E-03,+662.500E-03,+1.468750E+00,+943.250E-03
-75.000E-03,+881.250E-03,+1.156250E+00,+693.250E-03
-74.900E-03,+1.193750E+00,+875.000E-03,+599.500E-03
-74.800E-03,+1.600000E+00,+718.750E-03,+537.000E-03
-74.700E-03,+1.912500E+00,+656.250E-03,+724.500E-03
-74.600E-03,+2.225000E+00,+750.000E-03,+1.005750E+00
-74.500E-03,+2.318750E+00,+937.500E-03,+1.349500E+00
-74.400E-03,+2.287500E+00,+1.187500E+00,+1.724500E+00
-74.300E-03,+2.100000E+00,+1.500000E+00,+2.037000E+00
-74.200E-03,+1.850000E+00,+1.781250E+00,+2.224500E+00
-74.100E-03,+1.475000E+00,+2.031250E+00,+2.380750E+00
-74.000E-03,+1.100000E+00,+2.156250E+00,+2.287000E+00
-73.900E-03,+787.500E-03,+2.156250E+00,+2.099500E+00
-73.800E-03,+568.750E-03,+2.062500E+00,+1.818250E+00
-73.700E-03,+506.250E-03,+1.843750E+00,+1.412000E+00
-73.600E-03,+631.250E-03,+1.562500E+00,+1.099500E+00
-73.500E-03,+787.500E-03,+1.250000E+00,+818.250E-03
-73.400E-03,+1.131250E+00,+968.750E-03,+599.500E-03
-73.300E-03,+1.506250E+00,+781.250E-03,+599.500E-03
-73.200E-03,+1.850000E+00,+718.750E-03,+693.250E-03
-73.100E-03,+2.162500E+00,+718.750E-03,+912.000E-03
-73.000E-03,+2.256250E+00,+906.250E-03,+1.287000E+00
-72.900E-03,+2.287500E+00,+1.156250E+00,+1.662000E+00
-72.800E-03,+2.100000E+00,+1.468750E+00,+1.974500E+00
-72.700E-03,+1.881250E+00,+1.750000E+00,+2.224500E+00
-72.600E-03,+1.537500E+00,+1.968750E+00,+2.349500E+00
-72.500E-03,+1.131250E+00,+2.125000E+00,+2.287000E+00
-72.400E-03,+787.500E-03,+2.125000E+00,+2.099500E+00
-72.300E-03,+600.000E-03,+2.000000E+00,+1.787000E+00
-72.200E-03,+506.250E-03,+1.875000E+00,+1.443250E+00
-72.100E-03,+600.000E-03,+1.531250E+00,+1.099500E+00
-72.000E-03,+818.750E-03,+1.281250E+00,+818.250E-03
-71.900E-03,+1.162500E+00,+1.000000E+00,+630.750E-03
-71.800E-03,+1.568750E+00,+781.250E-03,+630.750E-03
-71.700E-03,+1.912500E+00,+750.000E-03,+724.500E-03
-71.600E-03,+2.131250E+00,+812.500E-03,+1.037000E+00
-71.500E-03,+2.287500E+00,+1.000000E+00,+1.349500E+00
-71.400E-03,+2.256250E+00,+1.187500E+00,+1.662000E+00
-71.300E-03,+2.100000E+00,+1.500000E+00,+1.974500E+00
-71.200E-03,+1.787500E+00,+1.750000E+00,+2.193250E+00
-71.100E-03,+1.381250E+00,+1.968750E+00,+2.255750E+00
-71.000E-03,+1.068750E+00,+2.093750E+00,+2.193250E+00
-70.900E-03,+725.000E-03,+2.093750E+00,+2.037000E+00
-70.800E-03,+568.750E-03,+1.968750E+00,+1.724500E+00
-70.700E-03,+568.750E-03,+1.750000E+00,+1.349500E+00
-70.600E-03,+693.750E-03,+1.500000E+00,+1.037000E+00
-70.500E-03,+1.006250E+00,+1.187500E+00,+787.000E-03
-70.400E-03,+1.318750E+00,+1.000000E+00,+630.750E-03
-70.300E-03,+1.662500E+00,+812.500E-03,+662.000E-03
-70.200E-03,+2.006250E+00,+812.500E-03,+849.500E-03
-70.100E-03,+2.225000E+00,+875.000E-03,+1.099500E+00
-70.000E-03,+2.318750E+00,+1.093750E+00,+1.474500E+00
-69.900E-03,+2.225000E+00,+1.312500E+00,+1.787000E+00
-69.800E-03,+1.912500E+00,+1.625000E+00,+2.068250E+00
-69.700E-03,+1.600000E+00,+1.843750E+00,+2.255750E+00
-69.600E-03,+1.225000E+00,+2.031250E+00,+2.224500E+00
-69.500E-03,+850.000E-03,+2.093750E+00,+2.099500E+00
-69.400E-03,+600.000E-03,+2.062500E+00,+1.849500E+00
-69.300E-03,+475.000E-03,+1.843750E+00,+1.537000E+00
-69.200E-03,+600.000E-03,+1.593750E+00,+1.162000E+00
-69.100E-03,+850.000E-03,+1.312500E+00,+912.000E-03
-69.000E-03,+1.162500E+00,+1.062500E+00,+724.500E-03
-68.900E-03,+1.568750E+00,+875.000E-03,+662.000E-03
-68.800E-03,+1.912500E+00,+812.500E-03,+724.500E-03
-68.700E-03,+2.193750E+00,+843.750E-03,+1.037000E+00
-68.600E-03,+2.318750E+00,+1.000000E+00,+1.380750E+00
-68.500E-03,+2.256250E+00,+1.218750E+00,+1.724500E+00
-68.400E-03,+2.037500E+00,+1.531250E+00,+1.943250E+00
-68.300E-03,+1.662500E+00,+1.750000E+00,+2.193250E+00
-68.200E-03,+1.287500E+00,+1.968750E+00,+2.193250E+00
-68.100E-03,+943.750E-03,+2.062500E+00,+2.130750E+00
-68.000E-03,+662.500E-03,+2.000000E+00,+1.880750E+00
-67.900E-03,+537.500E-03,+1.875000E+00,+1.599500E+00
-67.800E-03,+568.750E-03,+1.687500E+00,+1.287000E+00
-67.700E-03,+850.000E-03,+1.406250E+00,+943.250E-03
-67.600E-03,+1.131250E+00,+1.125000E+00,+755.750E-03
-67.500E-03,+1.568750E+00,+937.500E-03,+724.500E-03
-67.400E-03,+1.912500E+00,+843.750E-03,+787.000E-03
-67.300E-03,+2.193750E+00,+875.000E-03,+1.005750E+00
-67.200E-03,+2.287500E+00,+968.750E-03,+1.349500E+00
-67.100E-03,+2.256250E+00,+1.218750E+00,+1.693250E+00
-67.000E-03,+2.037500E+00,+1.468750E+00,+1.974500E+00
-66.900E-03,+1.693750E+00,+1.750000E+00,+2.162000E+00
-66.800E-03,+1.287500E+00,+1.937500E+00,+2.224500E+00
-66.700E-03,+912.500E-03,+2.031250E+00,+2.099500E+00
-66.600E-03,+631.250E-03,+2.000000E+00,+1.880750E+00
-66.500E-03,+537.500E-03,+1.843750E+00,+1.599500E+00
-66.400E-03,+600.000E-03,+1.593750E+00,+1.193250E+00
-66.300E-03,+850.000E-03,+1.375000E+00,+943.250E-03
-66.200E-03,+1.193750E+00,+1.093750E+00,+787.000E-03
-66.100E-03,+1.568750E+00,+937.500E-03,+724.500E-03
-66.000E-03,+1.975000E+00,+843.750E-03,+849.500E-03
-65.900E-03,+2.225000E+00,+906.250E-03,+1.099500E+00
-65.800E-03,+2.318750E+00,+1.062500E+00,+1.412000E+00
-65.700E-03,+2.162500E+00,+1.250000E+00,+1.724500E+00
-65.600E-03,+1.943750E+00,+1.562500E+00,+2.005750E+00
-65.500E-03,+1.537500E+00,+1.781250E+00,+2.130750E+00
-65.400E-03,+1.162500E+00,+1.937500E+00,+2.162000E+00
-65.300E-03,+818.750E-03,+2.031250E+00,+2.005750E+00
-65.200E-03,+600.000E-03,+1.937500E+00,+1.755750E+00
-65.100E-03,+506.250E-03,+1.812500E+00,+1.443250E+00
-65.000E-03,+662.500E-03,+1.562500E+00,+1.099500E+00
-64.900E-03,+975.000E-03,+1.281250E+00,+912.000E-03
-64.800E-03,+1.350000E+00,+1.031250E+00,+755.750E-03
-64.700E-03,+1.725000E+00,+906.250E-03,+787.000E-03
-64.600E-03,+2.100000E+00,+875.000E-03,+943.250E-03
-64.500E-03,+2.318750E+00,+937.500E-03,+1.224500E+00
-64.400E-03,+2.256250E+00,+1.156250E+00,+1.537000E+00
-64.300E-03,+2.100000E+00,+1.375000E+00,+1.818250E+00
-64.200E-03,+1.818750E+00,+1.656250E+00,+2.068250E+00
-64.100E-03,+1.318750E+00,+1.843750E+00,+2.162000E+00
-64.000E-03,+975.000E-03,+1.937500E+00,+2.099500E+00
-63.900E-03,+693.750E-03,+1.968750E+00,+1.880750E+00
-63.800E-03,+506.250E-03,+1.843750E+00,+1.599500E+00
-63.700E-03,+537.500E-03,+1.656250E+00,+1.255750E+00
-63.600E-03,+850.000E-03,+1.406250E+00,+1.037000E+00
-63.500E-03,+1.193750E+00,+1.156250E+00,+818.250E-03
-63.400E-03,+1.631250E+00,+1.000000E+00,+787.000E-03
-63.300E-03,+2.006250E+00,+875.000E-03,+880.750E-03
-63.200E-03,+2.256250E+00,+937.500E-03,+1.130750E+00
-63.100E-03,+2.287500E+00,+1.062500E+00,+1.412000E+00
-63.000E-03,+2.193750E+00,+1.281250E+00,+1.724500E+00
-62.900E-03,+1.912500E+00,+1.562500E+00,+2.005750E+00
-62.800E-03,+1.506250E+00,+1.781250E+00,+2.130750E+00
-62.700E-03,+1.037500E+00,+1.906250E+00,+2.099500E+00
-62.600E-03,+693.750E-03,+1.937500E+00,+1.974500E+00
-62.500E-03,+537.500E-03,+1.875000E+00,+1.693250E+00
-62.400E-03,+537.500E-03,+1.687500E+00,+1.380750E+00
-62.300E-03,+787.500E-03,+1.468750E+00,+1.037000E+00
-62.200E-03,+1.131250E+00,+1.218750E+00,+880.750E-03
-62.100E-03,+1.537500E+00,+1.000000E+00,+787.000E-03
-62.000E-03,+1.943750E+00,+937.500E-03,+912.000E-03
-61.900E-03,+2.225000E+00,+937.500E-03,+1.099500E+00
-61.800E-03,+2.318750E+00,+1.062500E+00,+1.380750E+00
-61.700E-03,+2.193750E+00,+1.281250E+00,+1.662000E+00
-61.600E-03,+1.912500E+00,+1.500000E+00,+1.943250E+00
-61.500E-03,+1.537500E+00,+1.750000E+00,+2.037000E+00
-61.400E-03,+1.068750E+00,+1.875000E+00,+2.130750E+00
-61.300E-03,+725.000E-03,+1.968750E+00,+1.974500E+00
-61.200E-03,+506.250E-03,+1.875000E+00,+1.662000E+00
-61.100E-03,+537.500E-03,+1.687500E+00,+1.412000E+00
-61.000E-03,+756.250E-03,+1.468750E+00,+1.099500E+00
-60.900E-03,+1.100000E+00,+1.250000E+00,+880.750E-03
-60.800E-03,+1.537500E+00,+1.000000E+00,+787.000E-03
-60.700E-03,+1.912500E+00,+937.500E-03,+880.750E-03
-60.600E-03,+2.225000E+00,+937.500E-03,+1.099500E+00
-60.500E-03,+2.287500E+00,+1.093750E+00,+1.349500E+00
-60.400E-03,+2.193750E+00,+1.281250E+00,+1.724500E+00
-60.300E-03,+1.850000E+00,+1.531250E+00,+1.943250E+00
-60.200E-03,+1.443750E+00,+1.750000E+00,+2.068250E+00
-60.100E-03,+1.006250E+00,+1.875000E+00,+2.037000E+00
-60.000E-03,+693.750E-03,+1.937500E+00,+1.912000E+00
-59.900E-03,+506.250E-03,+1.843750E+00,+1.662000E+00
-59.800E-03,+568.750E-03,+1.656250E+00,+1.380750E+00
-59.700E-03,+818.750E-03,+1.437500E+00,+1.037000E+00
-59.600E-03,+1.225000E+00,+1.218750E+00,+880.750E-03
-59.500E-03,+1.631250E+00,+1.031250E+00,+849.500E-03
-59.400E-03,+2.006250E+00,+968.750E-03,+974.500E-03
-59.300E-03,+2.287500E+00,+1.000000E+00,+1.193250E+00
-59.200E-03,+2.287500E+00,+1.156250E+00,+1.474500E+00
-59.100E-03,+2.100000E+00,+1.375000E+00,+1.787000E+00
-59.000E-03,+1.756250E+00,+1.593750E+00,+2.005750E+00
-58.900E-03,+1.318750E+00,+1.812500E+00,+2.068250E+00
-58.800E-03,+912.500E-03,+1.906250E+00,+2.037000E+00
-58.700E-03,+631.250E-03,+1.906250E+00,+1.818250E+00
-58.600E-03,+537.500E-03,+1.781250E+00,+1.568250E+00
-58.500E-03,+662.500E-03,+1.593750E+00,+1.193250E+00
-58.400E-03,+943.750E-03,+1.375000E+00,+1.005750E+00
-58.300E-03,+1.381250E+00,+1.156250E+00,+880.750E-03
-58.200E-03,+1.818750E+00,+1.031250E+00,+818.250E-03
-58.100E-03,+2.131250E+00,+1.000000E+00,+1.099500E+00
-58.000E-03,+2.318750E+00,+1.031250E+00,+1.287000E+00
-57.900E-03,+2.225000E+00,+1.218750E+00,+1.568250E+00
-57.800E-03,+2.006250E+00,+1.468750E+00,+1.849500E+00
-57.700E-03,+1.506250E+00,+1.656250E+00,+2.037000E+00
-57.600E-03,+1.131250E+00,+1.843750E+00,+2.068250E+00
-57.500E-03,+725.000E-03,+1.906250E+00,+1.943250E+00
-57.400E-03,+568.750E-03,+1.843750E+00,+1.693250E+00
-57.300E-03,+568.750E-03,+1.718750E+00,+1.380750E+00
-57.200E-03,+818.750E-03,+1.500000E+00,+1.099500E+00
-57.100E-03,+1.225000E+00,+1.250000E+00,+943.250E-03
-57.000E-03,+1.662500E+00,+1.093750E+00,+849.500E-03
-56.900E-03,+2.068750E+00,+968.750E-03,+974.500E-03
-56.800E-03,+2.256250E+00,+1.031250E+00,+1.193250E+00
-56.700E-03,+2.256250E+00,+1.156250E+00,+1.505750E+00
-56.600E-03,+2.068750E+00,+1.375000E+00,+1.755750E+00
-56.500E-03,+1.693750E+00,+1.593750E+00,+2.005750E+00
-56.400E-03,+1.225000E+00,+1.781250E+00,+2.037000E+00
-56.300E-03,+850.000E-03,+1.875000E+00,+1.974500E+00
-56.200E-03,+568.750E-03,+1.875000E+00,+1.755750E+00
-56.100E-03,+537.500E-03,+1.750000E+00,+1.474500E+00
-56.000E-03,+725.000E-03,+1.531250E+00,+1.162000E+00
-55.900E-03,+1.100000E+00,+1.312500E+00,+943.250E-03
-55.800E-03,+1.537500E+00,+1.062500E+00,+849.500E-03
-55.700E-03,+1.975000E+00,+1.031250E+00,+974.500E-03
-55.600E-03,+2.225000E+00,+1.031250E+00,+1.162000E+00
-55.500E-03,+2.318750E+00,+1.156250E+00,+1.412000E+00
-55.400E-03,+2.131250E+00,+1.312500E+00,+1.693250E+00
-55.300E-03,+1.756250E+00,+1.531250E+00,+1.943250E+00
-55.200E-03,+1.350000E+00,+1.750000E+00,+2.005750E+00
-55.100E-03,+881.250E-03,+1.843750E+00,+1.974500E+00
-55.000E-03,+568.750E-03,+1.843750E+00,+1.787000E+00
-54.900E-03,+537.500E-03,+1.781250E+00,+1.474500E+00
-54.800E-03,+693.750E-03,+1.562500E+00,+1.255750E+00
-54.700E-03,+1.037500E+00,+1.343750E+00,+1.005750E+00
-54.600E-03,+1.506250E+00,+1.125000E+00,+912.000E-03
-54.500E-03,+1.912500E+00,+1.031250E+00,+943.250E-03
-54.400E-03,+2.225000E+00,+1.000000E+00,+1.130750E+00
-54.300E-03,+2.318750E+00,+1.125000E+00,+1.380750E+00
-54.200E-03,+2.131250E+00,+1.312500E+00,+1.693250E+00
-54.100E-03,+1.787500E+00,+1.562500E+00,+1.912000E+00
-54.000E-03,+1.318750E+00,+1.718750E+00,+2.005750E+00
-53.900E-03,+881.250E-03,+1.812500E+00,+1.943250E+00
-53.800E-03,+568.750E-03,+1.812500E+00,+1.787000E+00
-53.700E-03,+506.250E-03,+1.750000E+00,+1.505750E+00
-53.600E-03,+725.000E-03,+1.531250E+00,+1.193250E+00
-53.500E-03,+1.037500E+00,+1.312500E+00,+1.037000E+00
-53.400E-03,+1.506250E+00,+1.156250E+00,+912.000E-03
-53.300E-03,+1.975000E+00,+1.031250E+00,+943.250E-03
-53.200E-03,+2.225000E+00,+1.062500E+00,+1.162000E+00
-53.100E-03,+2.287500E+00,+1.156250E+00,+1.412000E+00
-53.000E-03,+2.100000E+00,+1.343750E+00,+1.724500E+00
-52.900E-03,+1.725000E+00,+1.531250E+00,+1.912000E+00
-52.800E-03,+1.256250E+00,+1.687500E+00,+2.005750E+00
-52.700E-03,+850.000E-03,+1.812500E+00,+1.943250E+00
-52.600E-03,+537.500E-03,+1.812500E+00,+1.755750E+00
-52.500E-03,+537.500E-03,+1.687500E+00,+1.443250E+00
-52.400E-03,+756.250E-03,+1.531250E+00,+1.193250E+00
-52.300E-03,+1.131250E+00,+1.312500E+00,+974.500E-03
-52.200E-03,+1.631250E+00,+1.125000E+00,+943.250E-03
-52.100E-03,+2.006250E+00,+1.031250E+00,+943.250E-03
-52.000E-03,+2.225000E+00,+1.093750E+00,+1.224500E+00
-51.900E-03,+2.256250E+00,+1.187500E+00,+1.537000E+00
-51.800E-03,+1.975000E+00,+1.375000E+00,+1.755750E+00
-51.700E-03,+1.568750E+00,+1.593750E+00,+1.943250E+00
-51.600E-03,+1.131250E+00,+1.750000E+00,+2.005750E+00
-51.500E-03,+725.000E-03,+1.812500E+00,+1.880750E+00
-51.400E-03,+537.500E-03,+1.781250E+00,+1.662000E+00
-51.300E-03,+600.000E-03,+1.625000E+00,+1.380750E+00
-51.200E-03,+850.000E-03,+1.437500E+00,+1.099500E+00
-51.100E-03,+1.350000E+00,+1.250000E+00,+974.500E-03
-51.000E-03,+1.787500E+00,+1.093750E+00,+943.250E-03
-50.900E-03,+2.162500E+00,+1.031250E+00,+1.068250E+00
-50.800E-03,+2.287500E+00,+1.125000E+00,+1.318250E+00
-50.700E-03,+2.162500E+00,+1.281250E+00,+1.568250E+00
-50.600E-03,+1.850000E+00,+1.437500E+00,+1.787000E+00
-50.500E-03,+1.412500E+00,+1.656250E+00,+2.005750E+00
-50.400E-03,+912.500E-03,+1.781250E+00,+1.912000E+00
-50.300E-03,+631.250E-03,+1.843750E+00,+1.755750E+00
-50.200E-03,+537.500E-03,+1.718750E+00,+1.537000E+00
-50.100E-03,+725.000E-03,+1.562500E+00,+1.255750E+00
-50.000E-03,+1.100000E+00,+1.312500E+00,+1.037000E+00
-49.900E-03,+1.568750E+00,+1.156250E+00,+943.250E-03
-49.800E-03,+2.006250E+00,+1.062500E+00,+1.037000E+00
-49.700E-03,+2.256250E+00,+1.125000E+00,+1.224500E+00
-49.600E-03,+2.256250E+00,+1.187500E+00,+1.474500E+00
-49.500E-03,+2.037500E+00,+1.375000E+00,+1.724500E+00
-49.400E-03,+1.600000E+00,+1.562500E+00,+1.912000E+00
-49.300E-03,+1.131250E+00,+1.718750E+00,+1.943250E+00
-49.200E-03,+693.750E-03,+1.781250E+00,+1.880750E+00
-49.100E-03,+537.500E-03,+1.750000E+00,+1.662000E+00
-49.000E-03,+568.750E-03,+1.625000E+00,+1.380750E+00
-48.900E-03,+912.500E-03,+1.437500E+00,+1.130750E+00
-48.800E-03,+1.381250E+00,+1.250000E+00,+974.500E-03
-48.700E-03,+1.850000E+00,+1.093750E+00,+1.005750E+00
-48.600E-03,+2.193750E+00,+1.062500E+00,+1.130750E+00
-48.500E-03,+2.256250E+00,+1.125000E+00,+1.380750E+00
-48.400E-03,+2.100000E+00,+1.312500E+00,+1.630750E+00
-48.300E-03,+1.756250E+00,+1.500000E+00,+1.880750E+00
-48.200E-03,+1.256250E+00,+1.687500E+00,+1.943250E+00
-48.100E-03,+818.750E-03,+1.781250E+00,+1.912000E+00
-48.000E-03,+537.500E-03,+1.750000E+00,+1.693250E+00
-47.900E-03,+537.500E-03,+1.656250E+00,+1.443250E+00
-47.800E-03,+818.750E-03,+1.500000E+00,+1.193250E+00
-47.700E-03,+1.256250E+00,+1.281250E+00,+1.005750E+00
-47.600E-03,+1.756250E+00,+1.156250E+00,+974.500E-03
-47.500E-03,+2.162500E+00,+1.093750E+00,+1.099500E+00
-47.400E-03,+2.318750E+00,+1.125000E+00,+1.349500E+00
-47.300E-03,+2.225000E+00,+1.281250E+00,+1.599500E+00
